source,id,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Protein,O60825,-0.034697475219675124,0.19343292000499696,0.0,0.031918458128630506,-0.09318174915332429,0.0903679824078758,-0.04053021994664867,0.1572183412636651,0.10771418022114283,0,-0.033364810467168125,0.10504293792334306,0,0,0,0,0,-0.10528185254259699,0.1412989240621579,0.16590724906227713,0.09799931853422693,0.12629865423507208,-0.028225206713701295,0.24298410114499583,0.02172150665157269,0.49672037196932733,0.1387984344822816,0.04875529291297057,0.06497012762930626,0.20601511352627122,0.09674322143276293,0.643633983214705,0.10149657680500199
Protein,Q15819,-0.1261983373089497,-0.08265172094865818,0.0,-0.8217626838091093,0,-0.061911339518169434,0,-0.09252387104667198,0.021889450255073103,0,0,-0.04449528374883613,-0.049848601750757116,-0.08567593871012512,-0.10287498854088654,0.047140299732884104,-0.05385269911833865,0,-0.049155297444038536,-0.3388993772156204,-0.022384872767678858,-0.09356418902399712,-0.17628946185301833,-0.08812786187319586,0,-0.2538152015061996,-0.040416027605149576,0.07059651166165513,0.00008891438267661561,-0.018707141092909284,-0.03841321948477649,-0.019956608585101825,-0.1514368508975905
Protein,O14818,0.25336383329145423,0.16553828188229736,0.0,-0.20481994481768984,-0.2221356259561581,0.2697627697479899,-0.2805405523673485,0.25591419314179803,0.30291146780511186,0,-0.24691549447505132,0.10149913278728824,0.1327320291660839,0.16916955692515268,0.07396670782389593,0.17844291310055815,0.113840979647814,-0.23855732717177386,0.15029624729128385,0.1497870715534462,0.00873986242431577,0.07693400120673131,0.124374846319304,0.19132150119612865,-0.12485764258676628,0.07099415626967906,0.10789823814666218,0.19866016988880955,0.20682207289750712,0.037718491219624666,0.17103795249414294,0.18116783886822274,0.050926857747511704
Protein,Q99653,0.08534165461502177,0.01993630419125426,0.0,-0.6793956419966451,0.2548414418057753,0,0.22828625729897978,0,0,0,0.13911585987101543,0,-0.061879753995316894,0.0012500484892508622,-0.13818144826859854,0.06402769199257519,-0.07057828180176702,0.3088212856887195,-0.1778840417883941,-0.27410409562288807,-0.16925116053016595,-0.14075410357697957,-0.18282644458518404,-0.10085545122397796,0.20102535740097158,-0.02786189642683133,-0.021142552607124578,-0.08151603888727763,0.020620288624969074,-0.016611249154924946,0.048621747476089446,0.12952400914387946,0.000942300878898854
Protein,P15104,-0.013508720884607023,0.01478472762501149,0.0,0.4606981941533039,0.2841836833409396,0.04734308192516502,0.2972653288263678,0.12314312843241952,-0.03254555312695068,0,0.36043820625280515,-0.0250782264249729,0.19861164162380662,0.1276701391787768,0.05552171476530802,0.23598200837462724,0.21508301956866416,0.14736896005868524,0.04133588635695156,0.31581628606972967,0.0993739052603997,0.08773048075410986,-0.1040673287673075,0.27015043774474296,0.1629173124324678,-0.018144656881483,0.03005848965578463,0.09572455484248578,0.05019649720501921,0.11072168530526608,0.1239585679899147,0.11157452926693856,0.06604295475505055
Protein,A2RTY3,-0.19478227290112987,-0.04696007137941635,0.0,0.34317397399033955,0.24732130667517338,-0.03728805120924099,0.42256406659670726,-0.04656196248781404,-0.029122784009358145,0,0.398968827906421,-0.08191931939475355,-0.06242784678267332,-0.0952383386996416,-0.12505117037293476,0.06157666741871642,0.030391167996469893,0.4287483323104891,-0.05669061026167192,-0.011308449189687441,-0.09101133982601325,-0.018064572895938893,-0.0214318051523625,0.018437353589112394,0.4042076292740285,-0.07758007033936547,0,0,0,0,-0.05015743025372428,-0.022425745120735252,-0.1724738881278124
Protein,Q92882,-0.25968526673367354,-0.1041557641500126,0.0,-0.5584261024918494,0,-0.101908974318248,0,-0.13040185619004308,-0.02827712533175112,0,0,-0.08657722245732068,-0.16485996215068072,-0.0769226708182023,-0.12454832337296695,0.10853708561944632,-0.00024026227499806022,0,0.2146454143518512,0.38000818164906697,0.05183339123891465,0.19394099190813688,0.4269273630956985,0.13256845836195566,0,-0.02351282915131349,-0.16731637648178485,-0.07017154610947134,-0.11118774773018422,-0.0854778916739509,-0.06288314170059423,-0.06451579769791636,-0.148067905655501
Protein,P05107,0.22368307721690128,0.1123298995424413,0.0,-0.1928786012635588,-0.22409364183860353,0.18441377681148244,-0.0738069557990916,0.11924671509738596,-3.587293573763081e-6,0,-0.12617984955167036,0.1218369013305184,0.0872716017776726,0.16605181741517358,-0.1438002008432564,0.05689913401629902,-0.1704612974507371,0.21257598310505738,0.06763391916423826,-0.12039173672974723,-0.064131686228346,0.08876493036489615,0.2565913230533021,-0.11526201601133335,0.12003966497844253,0.1275628799102158,0.3134801234645854,0.36650917931198945,0.3434287568962131,0.16023512927841924,0.20366189021851286,0.19123723453978608,0.19235713061776633
Protein,Q9Y3E7,-0.24369347270452485,-0.020277358403723085,0.0,0,0,-0.15538075688417044,0,-0.09867165086660151,-0.09584072699886773,0,0,-0.23536594855978907,-0.3090122640909918,-0.33461088622087753,-0.2906030401076875,-0.008347727646251274,-0.16933188030472424,0,-0.1301210230576476,0.04743141114937381,-0.13941399648062522,-0.06229739939263043,-0.029978568973841685,-0.13334900054481347,0,-0.2659300521440216,-0.17304238314064696,-0.2057813465436955,-0.2647519702464058,-0.07316171054657755,-0.17578758089575733,-0.21248463905805984,-0.40670575656156716
Protein,P06748,0.08747528505357141,0.07124138677049226,0.0,0.4959973369195017,-0.2827844851954859,0.14223793152249295,-0.18365018521543192,0.025369207423340562,0.07328961693756245,0,-0.019779074598000775,0.025945767500790355,0.03265463972164208,0.12807492299637527,-0.06418183066169186,0.019815743009342475,0.18732687512162563,-0.37703536165474516,0.14003910588007595,0.4053454200468806,0.029067722823153636,0.011659623409841212,0.0657529461141669,0.4010695388407713,-0.04100718582544685,0.01640518891038664,-0.12125156611475028,0.0350784487867198,-0.07694114388934055,-0.1251749232040382,0.07601398921077938,0.06781583918476676,0.03315859699729905
Protein,P01860,0.19312276438437365,0.11974407577966195,0.0,0.16588629062355428,0.4341906375934975,0.10252082506949828,0.05860044546991077,0.1787982935950479,0.1363673598245885,0,0.15375095175777892,0.23748241386426572,-0.08329108651143707,0.021777381333165008,0.10809117456980884,-0.057624360467919813,-0.1468929530592142,0.13967120561277846,0.08593116684638019,-0.025931715639768555,0.19517744253938119,0.0954478435442089,0.20732367501157048,-0.12077802463740299,-0.4893504229841004,0.2698630542379895,0.12235193042039622,0.12975867448265022,0.08027334863694693,0.05214313611665632,-0.013817619094112337,-0.019682541388875645,0.24001491198990094
Protein,Q9HC38,-0.10008271332710249,0.05410247179692904,0.0,0.14212249906884192,0.3420600463797223,0.06801752550470688,0.26719268900112986,0.1456707326330999,0.19838690007438384,0,0.29209574920962744,0.06481113351458598,0,0,0,0,0,-0.08528402576388161,0.30633304749512114,-0.1541601333077963,0.25328067262337844,0.35272845037061445,0.21291942569663486,-0.14294465377025828,0.26709220630080754,0.2957658098451092,0.13866347089438255,0.12487439143316661,0.1106208440233231,-0.025307733385236668,-0.10956048256131323,0.1404020563355057,0.07931555641787905
Protein,E9PGA6,-0.18365657768511146,-0.09513464977639215,0.0,-0.024265564157377035,-0.22227911190810803,-0.28840305419877815,0.1240480601633227,0.26289072617381576,-0.22321117152784412,0,-0.07462915924303914,-0.13352963416291952,-0.13457449968192642,-0.18095011605751116,0.09165674901942522,-0.2077797928974077,-0.3037361371482004,0.2187963088574342,-0.08465944073977637,-0.0457651792645785,0.01488110813592175,0.09167931753389275,-0.030855307849128977,-0.46476108595205723,-0.06938027066468178,0.04489109399678385,0.007941466840924992,-0.23977633567186774,-0.10969420079554301,0.09988506763866456,-0.20093376784120273,-0.23791378777345257,-0.07453276806726279
Protein,F5H5D3,0.10766165757034328,-0.00003555400109219292,0.0,0.18151265529479876,0.05497019653268906,0,0.1511991383832575,0,0,0,0.18985276850893293,0,-0.003778014054523994,0.15733805360753977,-0.1916949442234728,-0.08622242458548093,0.24368583719946707,0.1875637178737896,-0.145723189404098,0.4422399294039957,-0.1859498206684416,-0.11239997728822168,0.1949604498039655,0.5444631642127443,0.21617886695328692,-0.08080422801644276,0.06766474581802448,0.06148286451414374,0.12476316757084886,-0.03787966509138141,0.09282203059154515,0.1321147484370759,0.16388095996754612
Protein,Q9P2E9,0.07096292461803264,0.012070576693789728,0.0,0.3714318569939119,0.31026532062143575,0.10938581891593573,0.28474408014934655,0.1251204733197,0.24252262652884396,0,0.2772087771123468,0.010256511933418184,0.00801285125650556,0.0035776183842587475,0.05344895011063927,0.10482795190964339,0.1350144570720271,0.363659766841197,0.022167915603663227,0.26293077681792065,0.03287650686949899,0.10511317718116503,0.0980291572033395,0.2054946529623599,0.23331446954394813,0.03693807714556586,0.18085012816819399,0.16132790254140827,0.1705647623765988,0.1627324073573246,0.14648644332399444,0.1481268440750336,0.06801968086106014
Protein,P54577,-0.10322133924053793,-0.19741289246313573,0.0,0.3239472614709561,-0.03185097723397328,-0.17622459336422963,-0.014371800590705388,-0.20567249448805605,-0.21119035734712313,0,0.15199233999993658,-0.15458981349167425,-0.2658372060734218,-0.2903026334632456,-0.21383975647051726,-0.3145911980414405,-0.09871357009322265,0.012991629219956464,-0.16685037519522675,-0.003972972903676153,-0.16120858295350785,-0.1322575901786527,-0.0870842369668383,-0.05641960795930092,0.009798104046996336,-0.28061303973665197,-0.09027613206419025,-0.17920815272637353,-0.11222334098731378,-0.057885590409603935,-0.20161622776123925,-0.24242474946111198,-0.23049817155620306
Protein,P18206,0.18571530422135268,-0.03812405824850763,0.0,-0.2408536439849515,0.3562164662691203,0.1520854670981656,0.11234050493107618,0.20478204233035782,0.09220805457302828,0,-0.09772822496568243,0.13227094659442432,-0.0398162510969769,0.011018152394762842,-0.11957991256370817,0.12374952119476866,-0.06669165889657062,0.3005516584020323,-0.2565264943962624,-0.10234038520706765,-0.18066487317902982,-0.16109009641075178,-0.14856280429893357,0.07492746770386496,-0.1471119906632607,0.1802021657584997,0.09796677930289698,0.31830446212688945,0.2600553894459569,0.27356546845677565,0.18016518849910396,0.13226970864013132,0.14076917377730605
Protein,P00492,0.07593973048158918,0.10132966851671997,0.0,0.20848915166690338,0.38736182367642563,-0.032848893045480936,0.135617155953227,-0.12365026828337708,-0.09543905618272347,0,0.2908164046961513,-0.033521506856846774,0.11441273480264307,0.050300935572658564,0.08329176021764324,0.19071217817858274,0.08437751545007331,0.11435810865060338,0.15175327543188735,0.01619428378050971,0.22496139673188997,0.0896370805715526,0.11351167380997024,0.0027875670848489854,0.5675694236648336,0.13737524673616613,0.044874260760014766,0.21954043393460865,0.04705416042408063,0.14653433128782817,0.1278789605570924,0.15517615481005734,0.17773844858978088
Protein,P04075,-0.012595944387825414,0.11096929070222859,0.0,0.27799248375060454,0.5812935497695114,0,0.4093960517559398,0,0,0,0.2115244240399595,0,-0.060225198042327614,-0.118558397331776,0.018668885282349817,0.36100281386652305,0.06732526712287082,0.23074031281007612,0.0025033210373745177,-0.10093930832473155,0.1026944419243418,0.007499755534121866,-0.00502296813251997,0.11487466098736178,0.17586330414171986,0.017453877713572343,0.019886406035030134,0.23701021347073928,0.11178387529730002,0.09547903025887523,0.08651505554075933,0.05419676287830503,-0.003772239856674563
Protein,O95833,-0.1246643756249425,-0.17702032883499785,0.0,0.264417200250721,-0.11294659275058343,0.04564657936843134,-0.11977036417750836,-0.012187446939606003,0.016893841951212307,0,-0.052572735950456764,-0.09750878787738988,0.006339294822333262,0.01731889583721287,-0.1375718378596901,0.015743256920008084,0.23122429809552816,-0.049822605592096,-0.14024569429992742,0.6992880503282203,-0.10615976159839606,-0.06728137964672257,-0.039633949184846896,0.3764975990729961,0.11353038051850467,-0.15118811707845628,-0.13371146815034313,0.03436983731782149,-0.12172841161339369,0.10157295026046087,0.03719994681703865,0.03047535127886879,-0.1257331019384782
Protein,Q02543,-0.09291995365003113,-0.051123913750838634,0.0,-0.08387118596118942,-0.49708041746782583,0,-0.41993301496063584,0,0,0,-0.3562205986246609,0,-0.021388894003987666,-0.0013548229516283424,-0.049213134480887974,-0.00983936737517499,0.04136049100387928,-0.4512921932680008,-0.1012646972813272,0.04982641874705105,-0.09357733166836027,-0.07557373490676662,-0.1243204438606025,0.11462011981128391,-0.35456962271143544,-0.03020923232935193,-0.08447704363359412,-0.051443771072794235,-0.08054060506110336,-0.042283191729907785,-0.07113551936205884,-0.08620222294947434,-0.10029559418792387
Protein,P35998,0.13095034006626866,0.08576021994820239,0.0,-0.34438392711612087,-0.37275096824347526,0.04131665528534297,-0.2696921686561374,0.10536910678342121,0.07365808514610335,0,-0.3234880168434091,0.03670046288553855,0.12680841225450634,0.13693864018113833,0.12723819988784632,0.023458129811038418,0.08333406232781031,-0.20451656680316826,0.04130452099914723,0.3502450179949921,-0.043598973288102125,0.038215126600576764,-0.1052646814305483,0.2574222716720966,-0.265487682888423,0.02972751511404416,-0.010012743468542206,-0.007257384397986048,-0.04299186173841293,0.01706026251571191,0.29739944284643605,0.22237681477065838,0.06329087033886946
Protein,P05120,-0.09302025150429563,0.016254640085603605,0.0,0.6511191035791933,0.3525082813356259,-0.035832858618253666,0.281450900160985,0.005217628981221552,0.009981455563219976,0,0.10702784574905477,-0.038632673332619744,-0.18202645407285753,-0.1726958448497759,-0.07556357826205055,0.10322116083083047,0.008622664500363517,0.003192296418762333,-0.11316375017616004,0.22439104513542266,-0.017483216202064417,-0.1408233087581249,-0.35881375427094664,-0.0022306872316937535,0.05438726848348509,-0.1501765735840663,-0.05079423111588484,0.0759440227933529,0.0005252203145421595,0.06608745844557937,0.04216192569020041,0.05776430801942913,-0.1204085942506965
Protein,P08758,0.16954515017573416,0.3138802320452036,0.0,-0.22314633211907794,-0.29595979576229514,0.22049784664443275,-0.20825336756983154,0.24205754091422957,0.1929252358116068,0,-0.0367675506976562,0.049411702306682216,0.0710976066800439,0.16954751616452268,0.029300432596591545,0.3696664492507555,0.08955877350283308,-0.10503191049285987,0.30794177222798097,-0.298357947867893,-0.0019683526457980414,0.2181603570551552,0.1734737794516854,-0.026475741784268144,-0.08719319691341801,0.05724323191876,0.145834994716176,0.1754463432780127,0.07720914462813688,0.08741979222939998,0.08354299260487588,0.06518587887036383,0.05821661769292953
Protein,P13073,-0.16333036777085055,0.07153248940759944,0.0,-0.0856666561290477,-0.6087491991013103,0.02298219163385893,-0.2632178932250149,0.06056278071448039,-0.03239456316702858,0,-0.20646148660383104,-0.1138936740277526,-0.006912818969928929,-0.05766602608112019,-0.20064300582074232,0.16435437766627065,0.022852813539829805,-0.34825842347470337,0.023295568531848422,-0.12349548340781664,0.009722007198224287,0.10527565303026333,0.11442893861064984,0.007942387765533151,-0.20741069634507475,-0.28646584403733555,-0.10927317445408742,-0.018673509195650796,-0.1826104480546837,-0.09751525334589158,0.027883859970245787,-0.009383508939279521,-0.21562577869358857
Protein,Q14019,0.26318762744393837,0.10977883430177922,0.0,0.16701008034642417,0.29204465712042005,0.27289386589688586,0.11141898738634003,0.11500030357345599,0.2551352107072082,0,0.16328094946674682,0.18013265920616142,0.06822757151261812,0.1781893950420668,0.15103841200408072,0.06358228135943368,0.06321852542789987,0.25533813909066716,0.00343515646508386,0.23407203121251755,0.07238066697973664,0.08870399605376246,0.16982920480170974,0.04371385881473433,0.11436768965057227,0.3311075639935022,0.2641975134303789,0.25524974630673214,0.16981322649713917,0.0259414340009115,0.08877268869402148,0.12130477143575559,0.2007440206319341
Protein,P27216,0.023272878914035934,0.06050630849518191,0.0,0.37412177704733834,0.05504572441292675,0.07204248359266387,-0.0438479627759115,0.0002534707670801603,0.11554681793382734,0,0.03679625221956628,0.039061742309723285,0.011550215959414363,0.0343375633660971,0.09510983041130791,-0.00045384256769807045,0.08120234188168289,0.11168209075885839,-0.2768599326513066,-0.5121165457335946,-0.33641557912734443,-0.33529043987569557,-0.28752280057703467,0.09472084914883486,0.16277843913535406,0.07123031885163006,-0.05741465142133981,0.31295416834844547,0.05709369005766622,0.03787276671188749,0.01708458782186775,0.030015680587467095,0.07201237321180004
Protein,P30086,0.13927423655464108,0.24980910021444386,0.0,-0.13362689789867366,0.4870475166117909,0.037536889520652546,0.18259325692307704,0.036454933059774444,0.1746699275647953,0,0.21283090522159132,0.13386657410261693,0.0049948326983938664,-0.07147036567197426,0.11430204146727505,0.3107332652799817,0.1337237344919796,0.10469470854831006,0.3650477550948286,-0.24846275165929185,0.22595392619778737,0.10192471614540306,0.011411416239170928,-0.0145131860416896,0.23297307116832092,0.03235541411671226,0.08884990333044332,0.15964943192748215,0.11824144026033175,0.1075875075193529,0.07618064996045715,0.022977186930924806,0.11114877808244614
Protein,F8W148,-0.0010146045912501856,0.1300921297760876,0.0,-0.22251957520264676,-0.20408808529498745,0.02586433095684807,-0.03777830691239553,0.3321001774380211,0.14392783781824076,0,-0.12511536601478063,0.1583979960921376,0.09046506391211931,0.0405512095371244,0.2202292724314865,0.07356623532783729,0.030257188263490758,-0.1927566789768226,0.0823577909120893,0.08735580795611142,0.09700682536010818,0.05311480103393466,-0.03624443331581001,0.1694360178556913,0.5221666897472056,0.18348513237854408,0.26410391345318934,0.07727134629151361,0.22089307298676542,0.24988930110630592,0.10127553071256178,0.14164148454736245,0.18968106842776916
Protein,P20160,-0.065339859340254,-0.07877874796957669,0.0,0.5020620596958921,-0.27510519130734906,-0.2391133168937925,-0.29990324626181825,-0.16826413970909418,-0.18560186732993345,0,-0.3247267585186366,-0.1492798783475667,-0.10741554065221191,-0.07819722580799189,-0.06285337057474182,-0.04364458589072477,-0.15270441087275835,-0.19140987952291305,0.02898582794903474,-0.09334807524767173,-0.01581084572924619,-0.08738331444596935,0.06611089856128186,-0.18265760576657816,-0.21545601726326674,0.18920631856467282,-0.09467551995453584,-0.1501086734628733,-0.04027567767206003,-0.24297076412201254,-0.04118549862393551,-0.08671797784194163,0.04401028793102007
Protein,P15880,-0.02569559935953379,0.06831596382521875,0.0,0.03580130843419446,-0.28664079000505066,0.04326871145028982,-0.21813317371438415,0.04555317823324308,0.019554441947710385,0,-0.01637242170772785,-0.048642796735026986,0.05134729664489391,-0.022561386829857605,-0.10182331885717405,0.1274214850328341,0.23526529580005817,-0.303192220482346,0.07014542938488816,0.47431640005508086,-0.028043575743898985,0.06244224539502985,-0.029611389944702696,0.30748980601383574,-0.4420774382930215,-0.19373583267011277,-0.17656048446062783,-0.06393834516099547,-0.18246989446342524,0.010988464128007927,-0.05107198311040866,-0.08457102214213755,-0.1955605508348605
Protein,Q9P0M6,-0.15223815360538492,0.009039009173659674,0.0,0.17886411177806885,-0.12484043765373277,0.05711719456910105,0.06642255188235131,0.06382451089407226,0.043775963442772695,0,0.1969467217494659,0.017097675558220542,-0.08808861845304061,-0.06701298799269328,-0.2007036589693845,0.07727496823149632,-0.08850318419756185,0.013981865159074321,0.15376255026683364,0.34448998933596975,0.24694301607304908,0.38631335747437556,0.42686275392123196,0.12021932364050843,0.3039418332137316,0.08888863850123128,0.14524124347677864,0.07532112921363858,-0.05243409259977954,-0.2697175798920707,0.1455129856591115,0.19194959549495103,-0.01106316098255679
Protein,P49748,0.025417493655633387,0.1359528982029773,0.0,-0.3849034922644889,-0.3953309252628741,0.11281510400088345,-0.21535640338047476,0.09828488341386529,0.07445096352695571,0,-0.14508201773573356,0.05169807575608741,0.09123440883352411,0.08159951552744614,-0.04530073135504491,0.03684451812259155,0.15409923000887985,-0.27256930437165405,0.1602867906868852,0.4909596673241843,0.03568370196429117,0.15023050840678492,0.061617369403662706,0.32630090822467694,0.053697003103493214,0.008129743010745023,0.05577017646033057,-0.07008118845347401,-0.023616009222465963,-0.04891437591606446,0.16408542859998848,0.1421707921349254,-0.008262505450942146
Protein,P10809,-0.2546227465517974,-0.009177116013806061,0.0,-0.4062908381181752,-0.35850138417114363,-0.013573644865852193,-0.1546774309598305,0.02787512691912907,-0.10282171542849879,0,-0.22032662088055519,-0.14574238939323997,-0.10113933760229202,-0.12836617307428147,-0.2413156276056697,0.11002015938592259,-0.02315614578636802,-0.22199730421498787,-0.07894113510215822,-0.11085033245486427,-0.03694659294333222,-0.010953153663229923,0.008691447233005153,0.048054867171631994,0.25778703814020537,-0.2985731790588732,-0.13695398233938796,-0.06639913586698049,-0.23054635239700336,-0.10115534236886388,-0.09157708949385342,-0.07894643235535259,-0.33199832951645303
Protein,P15924,0.10228776467690578,0.08213559936080927,0.0,0.30693713271137957,0.03390435153577677,0.14781091729449689,0.016288132516493452,0.13515112624851158,0.11901033139758882,0,0.18454234507056794,0.08397646018707328,0.1317925962336749,0.1363093440385056,0.085002125935741,0.08134923143270031,0.39911949049525836,0.1317858722942536,0.051256986577937994,0.5034748196703825,0.010363409162527534,0.09565628122036005,0.06630642125439591,0.4779647259207292,0.10122149426383681,-0.03678407051276802,0.03625673280849858,0.09233773899008155,0.024725508552388007,0.058278072629068416,0.12332267426309437,0.117675580763804,0.1122591025322833
Protein,D6RB85,-0.09507451657351537,-0.02214381663661556,0.0,0.09877126048022565,0.31435323632840456,-0.001504363637355804,0.4608735290913355,0.008067677420766107,-0.03956784421727751,0,0.4429145014727467,0.00376082454968367,-0.03785727776523271,-0.06708805571990879,-0.1163344447405618,0.01981054074795407,0.020878536330827743,0.3953817690489433,0.12115259553862967,0.18448981683556948,0.09715832588210704,0.1069703803343887,0.12374899055314668,-0.003356112462919779,0.42055594132759117,-0.07904974030299244,-0.0003389201589618223,-0.044140825356471576,-0.037294530901149536,-0.12734589072071964,-0.044718301957838325,-0.058560407825065136,-0.045007551595543885
Protein,O75531,-0.1251678674932578,-0.00881435763782419,0.0,0.30125370191723105,0.42448651220880584,-0.1258433341635521,0.29850072814479733,-0.10599161519430599,-0.018087932296408805,0,0.47980037368471307,-0.07460071901628075,-0.08249447825292201,-0.14893604921188436,-0.05630001872447314,0.05728315699967274,-0.05628862252166142,0.3612181390432917,-0.07573366092463886,-0.10144321707600741,-0.026772776577282158,-0.00478811609110576,-0.08621052884912443,-0.07064070213364695,-0.1124427407493658,-0.04286889124114091,-0.210463618844912,-0.13435931177429802,-0.14896614805424913,-0.09477794586122287,-0.12919741139602123,-0.11463520941868423,-0.15789017309890988
Protein,P05783,-0.06600721104464997,0.03420527117036558,0.0,-0.07709173176604193,-0.20315418155243495,0.16440340517339674,-0.025948838156737954,0.1173623661947213,-0.017289176901173365,0,-0.14674018027417024,-0.2506534937815442,-0.016902610026642683,0.02438746128092894,-0.3681437856419478,0.2577991315565157,0.0504682049080477,-0.3933896109874674,0.10801651597647505,-0.0012723540126566883,-0.044025252640065085,0.12804034865213354,-0.1619982279227395,0.20678087516850116,-0.2328997121644879,-0.2852800191180182,-0.0569283097954939,0.07131947630447853,-0.31037680044052857,-0.16020632505911592,0.13016143706385538,0.1286874223477917,-0.24998124626464344
Protein,P62277,-0.3651887799756961,0.021096900745277578,0.0,0.0930365573260062,-0.1244966808343002,-0.11712405475685456,0.12627054146568986,-0.12149513363123501,-0.1092054060418132,0,0.1655980604238454,-0.16543071764667924,-0.14956370157405172,-0.1990632669869819,-0.36928734914279787,0.23072273793218676,0.03417736347436907,0.10948669947284942,-0.07035585888833765,-0.16341855236860472,-0.16872914690404364,-0.016474586717183833,-0.16336030180151634,-0.05564771181375733,0.18403077673222376,-0.2657530276134856,-0.28248828940794757,-0.12237412573615522,-0.33411149831997256,-0.04291366505930067,-0.023887142901520754,-0.09578845782105498,-0.2312480581030962
Protein,D3DSM0,-0.4221871293855437,-0.1908581415888468,0.0,0.31287501605268725,-0.2289430581299227,0.1413445801691188,-0.3642151106784412,0.012725644997571322,-0.01430229900776673,0,-0.15112487419335724,0.006483625177080856,-0.08862561877194186,0.0008685070783525429,-0.30448491414479445,0.2186107595518344,0.14946895053596546,-0.101342008287635,-0.0011317660173357656,-0.27454831779479616,-0.0077513110986725,-0.11394516647719498,0.035633125383545135,-0.11431319245221669,0.20953034803265738,-0.14627567547984976,0.16204490137877103,0.24781104473896995,0.012392127138584359,-0.03595013390224697,0.09882866431257986,0.10594649573935185,0.0037592128415919286
Protein,P48047,-0.041776103965969376,-0.09272587011748674,0.0,0.33704853488696057,-0.4951998834046982,-0.014251887623346938,-0.32479265531490337,-0.0775685821841822,-0.04413239080126749,0,-0.2855383362248885,-0.06816771776186309,-0.05142820597289576,-0.07465344089375349,-0.14028008665634611,0.07702010395228436,-0.031478714716781826,-0.4087465312217341,-0.12230935998772978,-0.11505579213925543,-0.17982969862266346,-0.09345980611882565,-0.051353997764470694,0.032449182608016894,-0.22050038361258334,-0.19225901618418237,-0.08618024800506012,-0.10151647637759777,-0.13555648992735372,-0.021596083182063602,-0.0562308541876351,-0.06538872013793025,-0.16292545272787348
Protein,P30740,-0.18390597974318398,-0.0858772389128899,0.0,0.3250649490376009,0.20336801936869695,-0.18537403633321503,0.21411561489217773,-0.164458763178227,-0.0003609425138725533,0,0.08335292712984962,-0.07109854788552299,-0.34642390221059305,-0.348907396832523,-0.2277324082077421,-0.11043063738695282,-0.22693635905187387,0.13413694827722572,-0.05441915742444569,-0.154706492873611,-0.017131540081197733,-0.002046291698139164,0.07119613598174257,-0.20059463797042312,0.1876391706174135,-0.1507439888275982,-0.15477433467235394,-0.10184081656425413,-0.09331025361380828,-0.16010108411464796,-0.21350225336320788,-0.20643122573291287,-0.17299786755514376
Protein,P08311,-0.2942759031524645,-0.19106321165734994,0.0,0.30349299348660924,-0.055085733505271114,-0.13445345282703972,-0.00944069900443722,-0.16504112949184163,-0.15663941206002396,0,0.25104901054246537,-0.03322470285251881,-0.2705278833447665,-0.1920219778109692,-0.34181871169173866,-0.18049740735042258,-0.19210071446361454,0.3074345987564048,0.10246486211745957,-0.04139219571327046,-0.03535504798969366,-0.01133288499904176,0.051434469756831025,-0.1495254512791945,0.20024869396061687,-0.08434115222755792,-0.21312628310110734,-0.11947068344873989,-0.18305300916571735,-0.16653339879283258,-0.10726720727318453,-0.12167521777991391,-0.15404995262273605
Protein,P51148,0.25420254111322726,0.18386865551810924,0.0,0,-0.11970485993399689,0.12627424033635407,-0.18185590505493374,0.012686349297067438,0.1477033786162587,0,-0.2987113738831855,0.13707441876226636,0.07713263469008659,0.054343563167826445,0.09778898724109968,0.3151193351817211,0.13527445640579416,-0.07219363037787903,0.25971817771814526,0.2080153680396887,0.26862450191404846,0.21392244072141872,0.2944093940242946,0.14507121392706182,-0.2456832796600915,0.14866984442583,0.08443999069836235,0.12536866051861886,0.1271744458371003,0.17303615663723143,0.20058939406242737,0.0885847159682393,0.17629121946078977
Protein,A0A0A0MTS2,0.15029488567962426,0.0980515957507481,0.0,0.2443181125441138,0.3528480410634502,0.12222591678714238,0.2702605640398891,0.10214702335329494,0.14305268025619028,0.2913368856074999,0.30375528945813757,0.15784606714923946,0.11660217468010196,0.13648126439353656,0.1471453662641424,0.13921265948231362,0.08460547801097991,0.2725743638644907,0.10570799257144556,0.06191086420130923,0.13281784307604602,0.13099845155443335,0.20084233231690685,0.049888402199984874,0.28346726325076127,0.1651424591033428,0.11988515493317481,0.18179708299170777,0.14540639115613507,0.1094908980819341,0.0726273540059651,0.07367750959692389,0.12821407259781797
Protein,P62241,-0.0695563376778977,0.036467010398700574,0.0,0.5864116195585032,0.024107915350077766,0.06631474844526888,0.11103950536452604,0.10106041232995326,0.06620263957128775,0,0.29951018323359424,0.07210744298063804,0.0664972536142735,0.05893473786776116,-0.036166069267108074,0.17857920626861656,0.19771665867384236,0.16278748806327303,-0.16603102435046688,0.27374332842421306,-0.20584585138518582,-0.07021258044623019,-0.16840457381994217,0.2838093616059937,0.30371480913516874,-0.14423948638038736,-0.05575846091217701,-0.0703013202438559,-0.14479390762155195,0.06389999586299544,0.015228630639337428,-0.03493305289203474,-0.10072785509619796
